Integrative Biology (INTEGBI),157LF,Ecosystems of California,4 Units,Integrative Biology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,6 hours of Fieldwork per week for 15 weeks. ,Biology 1B or consent of instructor.
History (HISTORY),112B,Africa: Modern South Africa&#44; 1652-Present,4 Units,History,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  6 hours of Lecture and  1.5 hours of Discussion per week for 8 weeks.  7.5 hours of Lecture and  2 hours of Discussion per week for 6 weeks. ,This course will examine three centuries of South African history that account for the origin and development of the recently dismantled apartheid regime. Our aim is to understand the major historical forces that progressively shaped what became a turbulent socio-cultural&#44; economic&#44; political&#44; and racial frontier.
History (HISTORY),112C,Colonialism and Nationalism in Africa,4 Units,History,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  7.5 hours of Lecture and  2 hours of Discussion per week for 6 weeks. ,This course examines the nature and effects of European colonization of Africa&#44; and African responses to the colonial encounter. Broad themes include colonial conquest and practices of administration&#44; African responses to the imposition of colonial rule&#44; colonial economies&#44; labor migration&#44; introduction and impact of Christianity and Western education; women and the colonial state&#44; urbanization&#44; social change&#44; the apartheid system&#44; liberation struggles&#44; decolonization&#44; and the colonial legacy.
History (HISTORY),N112B,Modern South Africa&#44; 1652-Present,4 Units,History,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,7.5 hours of Lecture per week for 6 weeks. ,This course will examine three centuries of South African history that account for the origin and development of the recently dismantled apartheid regime. Our aim is to understand the major historical forces that progressively shaped what became a turbulent socio-cultural&#44; economic&#44; political&#44; and racial frontier.
History (HISTORY),113A,Traditional Korean History,4 Units,History,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,This course surveys major issues in Korean history from the origins of the Korean people to the 19th century.
German (GERMAN),212A,Studies in the 19th Century: Topics in Romanticism,4 Units,German,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Seminar and  1 hour of Tutorial per week for 15 weeks. ,Major authors and texts of the romantic period will be discussed.
German (GERMAN),214,Studies in the 20th Century,4 Units,German,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Seminar per week for 15 weeks. ,
Course may be repeated for credit as topic varies. Course may be repeated for credit when topic changes.

Final exam not required. 



German (GERMAN),255,Interpretation and Criticism of Poetry,4 Units,German,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Seminar per week for 15 weeks. ,
 Course may be repeated for credit when topic changes.

Final exam not required. 

Instructor: Kudszus

Geography (GEOG),251,Topics in Cultural Geography,4 Units,Geography,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of seminar and 1 hour of consultation per week. ,Research seminar on selected topics in cultural geography.
Geography (GEOG),252,Topics in Economic Geography,4 Units,Geography,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Seminar per week for 15 weeks. ,Research seminar on selected topics in economic geography.
Geography (GEOG),253,Topics in Urban Geography,4 Units,Geography,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of seminar and 1 hour of consultation per week. ,Research seminar on selected topics in urban geography.
French (FRENCH),H195B,Honors Sequence,2 Units,French,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. This is part two of a year long series course. Upon completion&#44; the final grade will be applied to both parts of the series.,Zero hours of Independent study per week for 15 weeks.  1 to 4 hour of Independent study per week for 8 weeks.  1 to 5 hour of Independent study per week for 6 weeks. ,Open to seniors majoring in French who meet the GPA requirements&#44; with the consent of major adviser.
French (FRENCH),197,Field Studies,1 - 4 Units,French,Undergraduate,Fall&#44; spring and summer,Offered for pass/not pass grade only. ,2 hours of Fieldwork per week for 15 weeks.  1.5 to 7.5 hours of Fieldwork per week for 8 weeks.  2.5 to 10 hours of Fieldwork per week for 6 weeks. ,Consent of instructor.
French (FRENCH),199,Supervised Independent Study and Research for Advanced Undergraduates,2 - 4 Units,French,Undergraduate,Fall&#44; spring and summer,Offered for pass/not pass grade only. ,Individual conferences. ,Restricted to seniors with overall GPA of 3.0 and GPA of 3.0 in French.
French (FRENCH),200,Proseminar,1 Unit,French,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,1 hour of Seminar per week for 15 weeks. ,This course is designed to give all new graduate students a broad view of the department's faculty&#44; the courses they teach&#44; and their fields of research. In addition&#44; it will introduce students to some practical aspects of the graduate career&#44; issues that pertain to specific fields of research&#44; and questions currently being debated across the profession.
Eve/Wknd Masters in Bus. Adm. (EWMBA),287,Special Topics in Real Estate Economics and Finance,1 - 3 Units,Eve/Wknd Masters in Bus. Adm.,Graduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of lecture per week per unit for 8 weeks. 1 hour of lecture per week per unit. ,Business Administration E280 and consent of instructor.
Eve/Wknd Masters in Bus. Adm. (EWMBA),290B,Biotechnology Industry Perspectives and Business Development,2 Units,Eve/Wknd Masters in Bus. Adm.,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Lecture per week for 15 weeks. ,This course is designed to examine the strategic issues that confront the management of the development-stage biotech company&#44; i.e.&#44; after its startup via an initial capital infusion&#44; but before it might be deemed successful&#44; or otherwise has achieved "first-tier" status. The intention is to study the biotech organization during the process of its growth and maturation from an early-stage existence through "adolescence" into an early-stage existence.
Eve/Wknd Masters in Bus. Adm. (EWMBA),290H,Haas@Work,3 Units,Eve/Wknd Masters in Bus. Adm.,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture per week. ,The primary objective of this course and the associated innovation consulting projects is for students to learn and apply the approaches&#44; skills&#44; and behaviors required to successfully initiate and drive innovation in a complex organization. Students taking the course will use concepts and tools from several other Haas courses&#44; including Economic Analysis for Business Decisions&#44; Strategic Leadership&#44; Leading People&#44; Finance&#44; and Problem Finding Problem Solving. As important&#44; the student teams are expected to deliver the highest quality work and deliverables&#44; genuine insights&#44; innovative solutions&#44; and real value on mission-critical client projects.
Engineering (ENGIN),290E,Marketing Emerging Technologies,3 Units,Engineering,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,The primary goal of this course is to develop in the student the marketing skills needed to compete aggressively as an entrepreneur in technology fields. Upon completion of the course&#44; the student should have developed the following skills: the ability to assess and predict customer needs in markets that may not yet exist; the ability to create and execute marketing plans that necessarily integrate sophisticated technological development with rapidly evolving customer requirements; the ability to create and grow a focused marketing organization rapidly and efficiently; and the ability to create and use marketing communications to reach prospects&#44; customers&#44; OEMs&#44; and sales channels efficiently and inexpensively.
